scenario_id,period,period_start,period_end,strategy_count,extra_slippage_bps,cagr,sharpe,max_drawdown,total_return,monthly_hit_rate,worst_month,avg_daily_turnover,avg_unique_positions,latest_unique_positions,avg_effective_positions,baseline_return_corr,baseline_all_period_jaccard,baseline_latest_jaccard,baseline_position_phi_corr,comparison_baseline_scenario_id,delta_cagr,delta_sharpe,delta_max_drawdown,delta_total_return,delta_avg_daily_turnover,delta_avg_unique_positions,delta_avg_effective_positions
Baseline_current_active11,train_2023_2024,2023-01-01,2024-12-31,11,50.0,-0.024327169388930092,-0.07616748178897843,-0.19976724588722417,-0.045920365125190044,0.5833333333333334,-0.06077882243630672,0.14477483641187724,526.3534303534303,415,103.59363669702013,0.9627952808445075,0.6368925128808157,0.42691415313225056,0.6905269006096733,Candidate11_noBroker,-0.21689202461675572,-1.1653015536183153,-0.028107119365037625,-0.4454545551534481,0.07127410276253665,172.9230769230769,-263.07835556526436
Candidate12_keep_BrokerReclaim,train_2023_2024,2023-01-01,2024-12-31,12,50.0,0.10167759451530811,0.6543992707781027,-0.17322993989056512,0.20301412046229328,0.5416666666666666,-0.06159355351530782,0.10091646772858075,383.4989604989605,241,160.00897670121546,0.9993646580820004,0.9215940324075831,0.8298755186721992,0.9428757247364619,Candidate11_noBroker,-0.09088726071251751,-0.4347348010512343,-0.0015698133683785809,-0.1965200695659648,0.027415734079240153,30.068607068607093,-206.66301556106905
Candidate11_noBroker,train_2023_2024,2023-01-01,2024-12-31,11,50.0,0.19256485522782563,1.089134071829337,-0.17166012652218654,0.3995341900282581,0.625,-0.058802392309145746,0.0735007336493406,353.4303534303534,200,366.6719922622845,1.0,1.0,1.0,0.9999999999999999,Candidate11_noBroker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FinalActive12_retire_trio_Broker_S11_add_fused_0248_0109_0166_0283_0009,train_2023_2024,2023-01-01,2024-12-31,12,50.0,0.2302229938514786,1.3374713792171524,-0.16463391260180893,0.48509716607156506,0.6666666666666666,-0.05191402543487389,0.05487676361368339,358.85446985446987,209,437.42640039427073,0.9781748575187699,0.9792547660311959,0.9569377990430622,0.9851739449211213,Candidate11_noBroker,0.03765813862365297,0.24833730738781545,0.007026213920377611,0.08556297604330698,-0.018623970035657203,5.424116424116448,70.75440813198622
Candidate11_noBroker_replace_S04_S11_defensive_with_0285_0283_0009,train_2023_2024,2023-01-01,2024-12-31,11,50.0,0.3273641169307431,1.7114724156183463,-0.1581980379201774,0.7169389840443114,0.7083333333333334,-0.05696961325254879,0.027996702996702996,58.94178794178794,57,71.02614606259719,0.956278714578637,0.1415622086398011,0.21800947867298578,0.28599661334432075,Candidate11_noBroker,0.13479926170291745,0.6223383437890093,0.013462088602009148,0.31740479401605337,-0.0455040306526376,-294.4885654885655,-295.6458461996873
Baseline_current_active11,train_2023_2024,2023-01-01,2024-12-31,11,100.0,-0.18712538217206487,-1.2289039927879075,-0.3755376800593523,-0.32662147685956056,0.3333333333333333,-0.07715597398798357,0.14477483641187724,526.3534303534303,415,103.59363669702013,0.9613726849749732,0.6368925128808157,0.42691415313225056,0.6905269006096733,Candidate11_noBroker,-0.2742067417180627,-1.7914037914504952,-0.19520512979722116,-0.4993958468614734,0.07127410276253665,172.9230769230769,-263.07835556526436
Candidate12_keep_BrokerReclaim,train_2023_2024,2023-01-01,2024-12-31,12,100.0,-0.02988890443645409,-0.0918849018788491,-0.22311603567383442,-0.05627437890982889,0.5,-0.07240466660557943,0.10091646772858075,383.4989604989605,241,160.00897670121546,0.9993463983141265,0.9215940324075831,0.8298755186721992,0.9428757247364619,Candidate11_noBroker,-0.11697026398245192,-0.6543847005414367,-0.04278348541170329,-0.22904874891174176,0.027415734079240153,30.068607068607093,-206.66301556106905
Candidate11_noBroker,train_2023_2024,2023-01-01,2024-12-31,11,100.0,0.08708135954599783,0.5624997986625876,-0.18033255026213113,0.17277437000191287,0.5416666666666666,-0.0674162339650003,0.0735007336493406,353.4303534303534,200,366.6719922622845,0.9999999999999999,1.0,1.0,0.9999999999999999,Candidate11_noBroker,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FinalActive12_retire_trio_Broker_S11_add_fused_0248_0109_0166_0283_0009,train_2023_2024,2023-01-01,2024-12-31,12,100.0,0.14799462942724628,0.916544984568588,-0.17012436485369475,0.3013946334593052,0.5833333333333334,-0.0585919078735917,0.05487676361368339,358.85446985446987,209,437.42640039427073,0.9778377532046232,0.9792547660311959,0.9569377990430622,0.9851739449211213,Candidate11_noBroker,0.060913269881248455,0.3540451859060004,0.010208185408436377,0.1286202634573923,-0.018623970035657203,5.424116424116448,70.75440813198622
Candidate11_noBroker_replace_S04_S11_defensive_with_0285_0283_0009,train_2023_2024,2023-01-01,2024-12-31,11,100.0,0.2812747910681508,1.504528640840906,-0.1618053715066513,0.6049446858968053,0.7083333333333334,-0.06108691664179078,0.027996702996702996,58.94178794178794,57,71.02614606259719,0.9555521922099094,0.1415622086398011,0.21800947867298578,0.28599661334432075,Candidate11_noBroker,0.19419343152215296,0.9420288421783184,0.018527178755479823,0.4321703158948924,-0.0455040306526376,-294.4885654885655,-295.6458461996873
