candidate_id,active_owner_id,active_owner_name,active_owner_bucket,active_owner_family,return_corr,latest_jaccard,all_period_jaccard,position_phi_corr,s2_finlab_cagr,active_finlab_cagr,delta_finlab_cagr,s2_finlab_sharpe,active_finlab_sharpe,s2_finlab_MOD,active_finlab_MOD,s2_proxy_2020_2026_cagr,active_proxy_2020_2026_cagr,s2_cost50_proxy_cagr,active_cost50_proxy_cagr
stock_tech_s02_52w_dual_momentum_v1,alpha_miner_pymoo_nsga3_novelty_0081,Pymoo NSGA-III novelty 0081 breadth trend impulse,trend_following,TREND_RECLAIM_CONTINUATION,0.5725105461622527,0.005731,0.00599,0.017796140244761473,0.4004948445352212,-0.5134069428743382,0.9139017874095594,1.1665412818544985,-6.530505408576964,-0.2747028385279361,-0.9178717111452168,0.2541921358381203,-0.4056432184853128,0.36456106265375987,-0.7498550183440019
stock_tech_s02_52w_dual_momentum_v1,alpha_miner_pymoo_nsga3_novelty_0187,Pymoo NSGA-III novelty 0187 revenue short trend,trend_following,REVENUE_QUALITY_MOMENTUM,0.5579127751228117,0.006452,0.004621,0.007095478278945837,0.4004948445352212,-0.5556947905580898,0.956189635093311,1.1665412818544985,-7.480107699096379,-0.2747028385279361,-0.9399546828740392,0.2541921358381203,-0.441557821632073,0.36456106265375987,-0.764948748593719
stock_tech_s02_52w_dual_momentum_v1,alphabuilders_multifactor_revenue_quality_momentum_v1,AlphaBuilders multifactor revenue quality momentum,trend_following,REVENUE_QUALITY_MOMENTUM,0.5787125481045519,0.006369,0.007409,0.039220098429900985,0.4004948445352212,0.1090704416820074,0.2914244028532138,1.1665412818544985,0.6431525835177556,-0.2747028385279361,-0.3684359327295544,0.2541921358381203,0.1168083816715264,0.36456106265375987,-0.005776316700070727
stock_tech_s02_52w_dual_momentum_v1,breakout_vol_expansion_seed_v1,Breakout volume expansion seed,breakout_vol_expansion,VOLATILITY_CONTRACTION_BREAKOUT,0.5998750002149571,0.007968,0.007289,0.021871739746131956,0.4004948445352212,-0.0916021608233113,0.4920970053585325,1.1665412818544985,-0.6844811873637875,-0.2747028385279361,-0.4773936460593214,0.2541921358381203,-0.05232057472105189,0.36456106265375987,-0.21194221836497107
stock_tech_s02_52w_dual_momentum_v1,finlab_ai_skill_quality_trend_v1,FinLab AI quality trend,trend_following,REVENUE_QUALITY_MOMENTUM,0.589610688149728,0.0,0.008359,0.020277387005198395,0.4004948445352212,-0.0365879256115805,0.43708277014680175,1.1665412818544985,-0.259333196664017,-0.2747028385279361,-0.4640859838229277,0.2541921358381203,-0.09696779133451638,0.36456106265375987,-0.23407321447258655
stock_tech_s02_52w_dual_momentum_v1,finlab_ai_skill_revenue_revision_breakout_v1,FinLab AI revenue revision breakout,breakout_vol_expansion,REVENUE_QUALITY_MOMENTUM,0.5108046032992521,0.03125,0.017484,0.03079049004568424,0.4004948445352212,-0.0839685413971114,0.4844633859323326,1.1665412818544985,-0.3522610710268628,-0.2747028385279361,-0.5538371724979159,0.2541921358381203,-0.19956476762812714,0.36456106265375987,-0.42098899097359055
stock_tech_s02_52w_dual_momentum_v1,trend_following_seed_v1,Trend following seed,trend_following,TREND_RECLAIM_CONTINUATION,0.6176085058381277,0.004073,0.007902,0.03428049670426016,0.4004948445352212,-0.0333221674566378,0.433817011991859,1.1665412818544985,-0.3298009921360746,-0.2747028385279361,-0.4242696536279222,0.2541921358381203,-0.048785193060543186,0.36456106265375987,-0.19301295161352106
