extra_slippage_bps,total_proxy_turnover_cost,group,status,name,family_id,alpha_bucket,strategy_id,proxy_cagr,proxy_sharpe,proxy_MOD,proxy_total_return,proxy_worst_month,proxy_monthly_hit_rate,active_days,avg_positions,max_positions,latest_positions,avg_turnover
10,0.005425,active_strategy_spec,active,Pymoo NSGA-III novelty 0081 breadth trend impulse,TREND_RECLAIM_CONTINUATION,trend_following,alpha_miner_pymoo_nsga3_novelty_0081,-0.4910965226593901,-3.6817704789662544,-0.8941813901752095,-0.8919164717968119,-0.14544098540609185,0.09523809523809523,830,341.66506024096384,527,341,0.7017211337377567
10,0.005425,active_strategy_spec,active,Pymoo NSGA-III novelty 0187 revenue short trend,REVENUE_QUALITY_MOMENTUM,trend_following,alpha_miner_pymoo_nsga3_novelty_0187,-0.5176470330980267,-3.767977104407175,-0.9120801328532805,-0.9094028095057722,-0.1559354458851977,0.047619047619047616,830,272.30481927710844,397,302,0.7100760933891764
10,0.005425,active_strategy_spec,active,Pymoo NSGA-III novelty 0193 sentiment margin flow,SMART_MONEY_ACCUMULATION,defensive_accumulation,alpha_miner_pymoo_nsga3_novelty_0193,0.16020457776392005,0.7974114320716271,-0.4028959273813174,0.6313770680142754,-0.12025208463572179,0.5952380952380952,830,519.3361445783132,618,539,0.047475585894951516
10,0.005425,active_strategy_spec,active,AlphaBuilders multifactor revenue quality momentum,REVENUE_QUALITY_MOMENTUM,trend_following,alphabuilders_multifactor_revenue_quality_momentum_v1,0.1298667604313568,0.788117241087429,-0.36086347095163385,0.49504128531974656,-0.09896102845656407,0.5476190476190477,830,599.2915662650603,1176,780,0.12682749225347978
10,0.005425,active_strategy_spec,active,Breakout volume expansion seed,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,breakout_vol_expansion_seed_v1,0.031066754304696076,0.2544549782234677,-0.3786170416428044,0.10601756880419577,-0.10963006647559581,0.4523809523809524,830,224.96024096385543,738,243,0.2661785134135984
10,0.005425,active_strategy_spec,active,Defensive accumulation seed,SMART_MONEY_ACCUMULATION,defensive_accumulation,defensive_accumulation_seed_v1,-0.06173840003244735,-0.3307986596896305,-0.4178469601416046,-0.1893288252653491,-0.09740300336608632,0.47619047619047616,830,538.4831325301204,1050,512,0.27615374493691847
10,0.005425,active_strategy_spec,active,FinLab AI broker accumulation reclaim,SMART_MONEY_ACCUMULATION,defensive_accumulation,finlab_ai_skill_broker_accumulation_reclaim_v1,-0.3351413202027447,-2.5805682229107005,-0.7696101002505044,-0.7393052054055061,-0.11457950597426625,0.19047619047619047,830,222.21204819277108,470,215,0.43388578197303157
10,0.005425,active_strategy_spec,active,FinLab AI quality trend,REVENUE_QUALITY_MOMENTUM,trend_following,finlab_ai_skill_quality_trend_v1,-0.02726031049036992,-0.06468163608937642,-0.44989194999880944,-0.08701191166566069,-0.09465432817669284,0.4523809523809524,830,110.92530120481928,383,137,0.23668082156421047
10,0.005425,active_strategy_spec,active,FinLab AI revenue revision breakout,REVENUE_QUALITY_MOMENTUM,breakout_vol_expansion,finlab_ai_skill_revenue_revision_breakout_v1,-0.10253248388214453,-0.25537380211121896,-0.60992127341031,-0.29973869326792046,-0.1422914229598372,0.38095238095238093,826,11.812048192771085,49,23,0.43361386482009606
10,0.005425,active_strategy_spec,active,FinLab AI reversion value,REVENUE_QUALITY_MOMENTUM,mean_reversion,finlab_ai_skill_reversion_value_v1,-0.11350951633257866,-0.7488169519420844,-0.4335589530251639,-0.3275551294911494,-0.08520748919252819,0.4523809523809524,830,413.6012048192771,821,312,0.16424543247535905
10,0.005425,active_strategy_spec,active,Trend following seed,TREND_RECLAIM_CONTINUATION,trend_following,trend_following_seed_v1,0.021059596873723274,0.2068919403237463,-0.37937696043393787,0.07105342661836178,-0.10137828669297966,0.4523809523809524,830,395.74939759036147,1011,483,0.23304371902096907
25,0.006925000000000001,candidate_stock_tech12,candidate,S1 55d trend volume breakout,TREND_RECLAIM_CONTINUATION,breakout_vol_expansion,stock_tech_s01_55d_trend_volume_breakout_v1,0.4653871381419117,1.5897765946843383,-0.2711414375306007,2.5203769832663596,-0.10345262286544488,0.5714285714285714,658,7.644578313253012,10,10,0.029840791738382104
25,0.006925000000000001,candidate_stock_tech12,candidate,S2 52w dual momentum,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s02_52w_dual_momentum_v1,0.3944864070576424,1.132462257350874,-0.3022729081030161,1.9898556789013853,-0.10271259513257103,0.5952380952380952,678,7.960240963855422,10,10,0.034460699942627654
25,0.006925000000000001,candidate_stock_tech12,candidate,S3 VCP contraction breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s03_vcp_contraction_breakout_v1,-0.17357835150791168,-0.6292373025118092,-0.6138909761538066,-0.46630729715694963,-0.21905290753341167,0.38095238095238093,571,4.287951807228915,10,0,0.08042981449607955
25,0.006925000000000001,candidate_stock_tech12,candidate,S4 MA deduct turn breakout,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s04_ma_deduct_turn_breakout_v1,0.395084603843447,1.256819057824917,-0.3791907179151053,1.9940820848404992,-0.257007824629372,0.5952380952380952,714,5.940963855421686,10,6,0.09241681009753297
25,0.006925000000000001,candidate_stock_tech12,candidate,S5 first dry pullback,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s05_first_dry_pullback_v1,0.04218334567108095,0.3275041052528127,-0.2380077930383313,0.14578120494516167,-0.09989539937167746,0.07142857142857142,64,0.07710843373493977,1,0,0.008433734939759036
25,0.006925000000000001,candidate_stock_tech12,candidate,S6 NR7 inside bar breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s06_nr7_inside_bar_breakout_v1,0.15953248812482212,0.610484936908501,-0.5041989197001291,0.6282665266010494,-0.2179672038289201,0.47619047619047616,562,2.719277108433735,10,1,0.096327691719258
25,0.006925000000000001,candidate_stock_tech12,candidate,S7 2B false break reversal,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s07_2b_false_break_reversal_v1,-0.025199409106565485,-0.07210937113895818,-0.26872414686328694,-0.08062548194176855,-0.12609325229123114,0.30952380952380953,166,0.28072289156626506,6,0,0.04682730923694779
25,0.006925000000000001,candidate_stock_tech12,candidate,S8 RSI2 bull mean reversion,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s08_rsi2_bull_mean_reversion_v1,-0.2826760251728868,-1.1014561603211572,-0.6903814772232191,-0.6652067171462326,-0.14275830594349392,0.19047619047619047,682,6.8987951807228916,10,10,0.28258988334289536
25,0.006925000000000001,candidate_stock_tech12,candidate,S9 three soldiers base breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s09_three_soldiers_base_breakout_v1,0.018125928000325642,0.18980492655116912,-0.2404602538338747,0.060951200221780466,-0.138674630541872,0.23809523809523808,231,0.37349397590361444,5,0,0.03495983935742972
25,0.006925000000000001,candidate_stock_tech12,candidate,S10 island reversal,VOLATILITY_CONTRACTION_BREAKOUT,mean_reversion,stock_tech_s10_island_reversal_v1,-0.06854149874174176,-0.2934385862166965,-0.4502462718566149,-0.2085283326834696,-0.25813319444444427,0.11904761904761904,88,0.3168674698795181,10,0,0.011579651941097724
25,0.006925000000000001,candidate_stock_tech12,candidate,S11 gap breakout continuation,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s11_gap_breakout_continuation_v1,0.2454927623763412,0.8334580042733668,-0.40739298287986647,1.0607278760622356,-0.17466945166061254,0.42857142857142855,623,5.025301204819277,10,4,0.14176898068464336
25,0.006925000000000001,active_strategy_spec,active,Pymoo NSGA-III novelty 0081 breadth trend impulse,TREND_RECLAIM_CONTINUATION,trend_following,alpha_miner_pymoo_nsga3_novelty_0081,-0.6099939423874282,-5.169264467655018,-0.9557389377963103,-0.955008358769851,-0.1642424152618397,0.0,830,341.66506024096384,527,341,0.7017211337377567
25,0.006925000000000001,active_strategy_spec,active,Pymoo NSGA-III novelty 0187 revenue short trend,REVENUE_QUALITY_MOMENTUM,trend_following,alpha_miner_pymoo_nsga3_novelty_0187,-0.6315369948789245,-5.19462770912855,-0.9634972508216483,-0.962687625214967,-0.17482345727223525,0.0,830,272.30481927710844,397,302,0.7100760933891764
25,0.006925000000000001,active_strategy_spec,active,Pymoo NSGA-III novelty 0193 sentiment margin flow,SMART_MONEY_ACCUMULATION,defensive_accumulation,alpha_miner_pymoo_nsga3_novelty_0193,0.13957386138280725,0.7142818555508402,-0.41067709422323995,0.5377647861598118,-0.12166278012932208,0.5714285714285714,830,519.3361445783132,618,539,0.047475585894951516
25,0.006925000000000001,active_strategy_spec,active,AlphaBuilders multifactor revenue quality momentum,REVENUE_QUALITY_MOMENTUM,trend_following,alphabuilders_multifactor_revenue_quality_momentum_v1,0.07696934868058936,0.5130557456801369,-0.38331295712781077,0.27663447058216084,-0.10312934979163113,0.47619047619047616,830,599.2915662650603,1176,780,0.12682749225347978
25,0.006925000000000001,active_strategy_spec,active,Breakout volume expansion seed,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,breakout_vol_expansion_seed_v1,-0.06775682610439815,-0.2527819200386302,-0.4452819546124166,-0.20633018208177423,-0.11767650638934524,0.42857142857142855,830,224.96024096385543,738,243,0.2661785134135984
25,0.006925000000000001,active_strategy_spec,active,Defensive accumulation seed,SMART_MONEY_ACCUMULATION,defensive_accumulation,defensive_accumulation_seed_v1,-0.15483288846787413,-1.0001248130467455,-0.5586341281697924,-0.42538838623235387,-0.10504573002565143,0.40476190476190477,830,538.4831325301204,1050,512,0.27615374493691847
25,0.006925000000000001,active_strategy_spec,active,FinLab AI broker accumulation reclaim,SMART_MONEY_ACCUMULATION,defensive_accumulation,finlab_ai_skill_broker_accumulation_reclaim_v1,-0.4359123907632645,-3.6458216235338092,-0.8598387126651854,-0.8482871383020001,-0.12605081789506556,0.09523809523809523,830,222.21204819277108,470,215,0.43388578197303157
25,0.006925000000000001,active_strategy_spec,active,FinLab AI quality trend,REVENUE_QUALITY_MOMENTUM,trend_following,finlab_ai_skill_quality_trend_v1,-0.11063185984625679,-0.5642760960410406,-0.5538216042896955,-0.32033882042352124,-0.10136400312533667,0.38095238095238093,830,110.92530120481928,383,137,0.23668082156421047
25,0.006925000000000001,active_strategy_spec,active,FinLab AI revenue revision breakout,REVENUE_QUALITY_MOMENTUM,breakout_vol_expansion,finlab_ai_skill_revenue_revision_breakout_v1,-0.2384653558658837,-0.8500820257009986,-0.7415252658461087,-0.5923128038996692,-0.15511247234874692,0.35714285714285715,826,11.812048192771085,49,23,0.43361386482009606
25,0.006925000000000001,active_strategy_spec,active,FinLab AI reversion value,REVENUE_QUALITY_MOMENTUM,mean_reversion,finlab_ai_skill_reversion_value_v1,-0.16693733927289056,-1.1709851210639957,-0.5225707485722599,-0.45205124833369714,-0.08986138602458693,0.40476190476190477,830,413.6012048192771,821,312,0.16424543247535905
