period,start_date,end_date,group,status,name,family_id,alpha_bucket,strategy_id,proxy_cagr,proxy_sharpe,proxy_MOD,proxy_total_return,proxy_worst_month,proxy_monthly_hit_rate,active_days,avg_positions,max_positions,latest_positions,avg_turnover,reason
2023_2026,2023-01-01,2026-06-15,candidate_stock_tech12,candidate,S3 VCP contraction breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s03_vcp_contraction_breakout_v1,-0.13053983783414203,-0.42848840431395424,-0.5791582419544162,-0.369173852850067,-0.21338758586647322,0.40476190476190477,571.0,4.287951807228915,10.0,0.0,0.08042981449607955,
2023_2026,2023-01-01,2026-06-15,candidate_stock_tech12,candidate,S4 MA deduct turn breakout,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s04_ma_deduct_turn_breakout_v1,0.4787451958901321,1.4514498148814097,-0.36861451224052033,2.627182072245575,-0.2506678198524772,0.5952380952380952,714.0,5.940963855421686,10.0,6.0,0.09241681009753297,
2023_2026,2023-01-01,2026-06-15,candidate_stock_tech12,candidate,S5 first dry pullback,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s05_first_dry_pullback_v1,0.04782527917152768,0.35996803099495606,-0.23114412294484477,0.16633808893937907,-0.09642196878804077,0.07142857142857142,64.0,0.07710843373493977,1.0,0.0,0.008433734939759036,
2023_2026,2023-01-01,2026-06-15,candidate_stock_tech12,candidate,S6 NR7 inside bar breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s06_nr7_inside_bar_breakout_v1,0.23223078702725486,0.7935875326267594,-0.4872787433391397,0.9893351671083388,-0.20867741590891997,0.47619047619047616,562.0,2.719277108433735,10.0,1.0,0.096327691719258,
2023_2026,2023-01-01,2026-06-15,candidate_stock_tech12,candidate,S7 2B false break reversal,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s07_2b_false_break_reversal_v1,0.004075677397233468,0.10660794255497935,-0.2356451704582634,0.013486712725815142,-0.12276913320110816,0.3333333333333333,166.0,0.28072289156626506,6.0,0.0,0.04682730923694779,
2023_2026,2023-01-01,2026-06-15,candidate_stock_tech12,candidate,S8 RSI2 bull mean reversion,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s08_rsi2_bull_mean_reversion_v1,-0.14259613871733812,-0.43958414440294785,-0.48107775726550284,-0.3975289888498853,-0.13032626880659626,0.2619047619047619,682.0,6.8987951807228916,10.0,10.0,0.28258988334289536,
2023_2026,2023-01-01,2026-06-15,candidate_stock_tech12,candidate,S9 three soldiers base breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s09_three_soldiers_base_breakout_v1,0.040863333820620795,0.3168994008989336,-0.23079630233695303,0.1410083086412388,-0.1375169950738917,0.3333333333333333,231.0,0.37349397590361444,5.0,0.0,0.03495983935742972,
2023_2026,2023-01-01,2026-06-15,candidate_stock_tech12,candidate,S10 island reversal,VOLATILITY_CONTRACTION_BREAKOUT,mean_reversion,stock_tech_s10_island_reversal_v1,-0.06165439872811007,-0.25423778558475046,-0.44741499383822514,-0.18908975313040177,-0.25720263888888895,0.11904761904761904,88.0,0.3168674698795181,10.0,0.0,0.011579651941097724,
2023_2026,2023-01-01,2026-06-15,candidate_stock_tech12,candidate,S11 gap breakout continuation,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s11_gap_breakout_continuation_v1,0.3617793729582388,1.1055194950452831,-0.3562680184196362,1.7650361190765818,-0.1645459618254237,0.4523809523809524,623.0,5.025301204819277,10.0,4.0,0.14176898068464336,
2023_2026,2023-01-01,2026-06-15,active_strategy_spec,active,Pymoo NSGA-III novelty 0081 breadth trend impulse,TREND_RECLAIM_CONTINUATION,trend_following,alpha_miner_pymoo_nsga3_novelty_0081,-0.39241073129035975,-2.691372404007481,-0.8172612330148685,-0.806229697738052,-0.132683675387834,0.16666666666666666,830.0,341.66506024096384,527.0,341.0,0.7017211337377567,
2023_2026,2023-01-01,2026-06-15,active_strategy_spec,active,Pymoo NSGA-III novelty 0187 revenue short trend,REVENUE_QUALITY_MOMENTUM,trend_following,alpha_miner_pymoo_nsga3_novelty_0187,-0.4228669517377803,-2.8174955435602214,-0.845526214211303,-0.8364214616273357,-0.1431154865021762,0.14285714285714285,830.0,272.30481927710844,397.0,302.0,0.7100760933891764,
2023_2026,2023-01-01,2026-06-15,active_strategy_spec,active,Pymoo NSGA-III novelty 0193 sentiment margin flow,SMART_MONEY_ACCUMULATION,defensive_accumulation,alpha_miner_pymoo_nsga3_novelty_0193,0.1741644938036384,0.8528363238316906,-0.3976518843375385,0.6969255537177896,-0.11931042978281803,0.5952380952380952,830.0,519.3361445783132,618.0,539.0,0.047475585894951516,
2023_2026,2023-01-01,2026-06-15,active_strategy_spec,active,AlphaBuilders multifactor revenue quality momentum,REVENUE_QUALITY_MOMENTUM,trend_following,alphabuilders_multifactor_revenue_quality_momentum_v1,0.1665588128610136,0.9716256389464013,-0.3454485798954652,0.6609903313719687,-0.09617218520392723,0.5952380952380952,830.0,599.2915662650603,1176.0,780.0,0.12682749225347978,
2023_2026,2023-01-01,2026-06-15,active_strategy_spec,active,Breakout volume expansion seed,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,breakout_vol_expansion_seed_v1,0.10267630721849752,0.5942413157781083,-0.3459332316473336,0.37977741228791606,-0.10422724228988356,0.5,830.0,224.96024096385543,738.0,243.0,0.2661785134135984,
2023_2026,2023-01-01,2026-06-15,active_strategy_spec,active,Defensive accumulation seed,SMART_MONEY_ACCUMULATION,defensive_accumulation,defensive_accumulation_seed_v1,0.005928248576327455,0.11692299854258706,-0.36626237356925717,0.019658668029181703,-0.09227346072801756,0.5238095238095238,830.0,538.4831325301204,1050.0,512.0,0.27615374493691847,
2023_2026,2023-01-01,2026-06-15,active_strategy_spec,active,FinLab AI broker accumulation reclaim,SMART_MONEY_ACCUMULATION,defensive_accumulation,finlab_ai_skill_broker_accumulation_reclaim_v1,-0.2581925847655525,-1.8690137340391373,-0.6807840992935645,-0.6260750794040069,-0.10685253055632349,0.23809523809523808,830.0,222.21204819277108,470.0,215.0,0.43388578197303157,
2023_2026,2023-01-01,2026-06-15,active_strategy_spec,active,FinLab AI quality trend,REVENUE_QUALITY_MOMENTUM,trend_following,finlab_ai_skill_quality_trend_v1,0.032597476946594206,0.2701067475689152,-0.38683372807007665,0.11143493962066886,-0.09015494612977348,0.5,830.0,110.92530120481928,383.0,137.0,0.23668082156421047,
2023_2026,2023-01-01,2026-06-15,active_strategy_spec,active,FinLab AI revenue revision breakout,REVENUE_QUALITY_MOMENTUM,breakout_vol_expansion,finlab_ai_skill_revenue_revision_breakout_v1,0.0012470459769611253,0.1426202630571815,-0.508951979067677,0.0041132112098214435,-0.1336416456477274,0.5,826.0,11.812048192771085,49.0,23.0,0.43361386482009606,
2023_2026,2023-01-01,2026-06-15,active_strategy_spec,active,FinLab AI reversion value,REVENUE_QUALITY_MOMENTUM,mean_reversion,finlab_ai_skill_reversion_value_v1,-0.07600989643933354,-0.4665521314300417,-0.37865808380748633,-0.22923827448032408,-0.0820923834327223,0.4523809523809524,830.0,413.6012048192771,821.0,312.0,0.16424543247535905,
2023_2026,2023-01-01,2026-06-15,active_strategy_spec,active,Trend following seed,TREND_RECLAIM_CONTINUATION,trend_following,trend_following_seed_v1,0.08288117375199966,0.5362251608572891,-0.34998777405073755,0.29986152954866974,-0.09667083971202584,0.5,830.0,395.74939759036147,1011.0,483.0,0.23304371902096907,
2020_2026,2020-01-01,2026-06-15,candidate_stock_tech12,candidate,S1 55d trend volume breakout,TREND_RECLAIM_CONTINUATION,breakout_vol_expansion,stock_tech_s01_55d_trend_volume_breakout_v1,0.38018280032212326,1.2806623001601367,-0.26599853256062445,6.396917560786861,-0.15221281501514905,0.5512820512820513,1230.0,7.428753993610224,10.0,10.0,0.03225543891678077,
2020_2026,2020-01-01,2026-06-15,candidate_stock_tech12,candidate,S2 52w dual momentum,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s02_52w_dual_momentum_v1,0.2541921358381203,0.8152495203967309,-0.5635080943897505,3.081991742346405,-0.20003867962399713,0.5128205128205128,1203.0,7.438977635782748,10.0,10.0,0.03315888229626249,
2020_2026,2020-01-01,2026-06-15,candidate_stock_tech12,candidate,S3 VCP contraction breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s03_vcp_contraction_breakout_v1,-0.13046465976835864,-0.38761548009457913,-0.645897364027928,-0.5802850184096655,-0.287747127536254,0.3333333333333333,1091.0,4.088817891373802,10.0,0.0,0.08298316344642222,
2020_2026,2020-01-01,2026-06-15,candidate_stock_tech12,candidate,S4 MA deduct turn breakout,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s04_ma_deduct_turn_breakout_v1,0.17524639488262195,0.6784272438363563,-0.5096105676298066,1.7259814980137476,-0.2506678198524772,0.5,1292.0,5.347603833865815,10.0,6.0,0.09626730564430244,
2020_2026,2020-01-01,2026-06-15,candidate_stock_tech12,candidate,S5 first dry pullback,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s05_first_dry_pullback_v1,-0.009923750347612947,0.004772531439783571,-0.34450278310289006,-0.06005834700572754,-0.10844306306306284,0.07692307692307693,117.0,0.08051118210862619,2.0,0.0,0.011501597444089457,
2020_2026,2020-01-01,2026-06-15,candidate_stock_tech12,candidate,S6 NR7 inside bar breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s06_nr7_inside_bar_breakout_v1,0.020306014072962286,0.22545756724029908,-0.5834799726754627,0.13297113322682574,-0.20867741590891997,0.3974358974358974,1007.0,2.4798722044728434,10.0,1.0,0.09661164359247429,
2020_2026,2020-01-01,2026-06-15,candidate_stock_tech12,candidate,S7 2B false break reversal,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s07_2b_false_break_reversal_v1,0.0026748302916010935,0.11082327123546067,-0.4704520802840457,0.016727735923580456,-0.19075153954330348,0.3333333333333333,338.0,0.3150159744408946,6.0,0.0,0.051064962726304584,
2020_2026,2020-01-01,2026-06-15,candidate_stock_tech12,candidate,S8 RSI2 bull mean reversion,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s08_rsi2_bull_mean_reversion_v1,-0.27676426957113054,-1.0269608407019277,-0.885674814189955,-0.8663147961585465,-0.2054932171670668,0.21794871794871795,1234.0,6.242811501597444,10.0,10.0,0.2811192251128353,
2020_2026,2020-01-01,2026-06-15,candidate_stock_tech12,candidate,S9 three soldiers base breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s09_three_soldiers_base_breakout_v1,-0.021333665982186667,-0.05698450827820559,-0.3454351786414682,-0.12534215336584098,-0.1375169950738917,0.21794871794871795,348.0,0.28498402555910546,5.0,0.0,0.031320553780617676,
2020_2026,2020-01-01,2026-06-15,candidate_stock_tech12,candidate,S10 island reversal,VOLATILITY_CONTRACTION_BREAKOUT,mean_reversion,stock_tech_s10_island_reversal_v1,-0.06633201723424009,-0.3047184651095758,-0.5550491290329378,-0.34704123963307243,-0.25720263888888895,0.11538461538461539,205.0,0.3916932907348243,10.0,0.0,0.014881586287337085,
2020_2026,2020-01-01,2026-06-15,candidate_stock_tech12,candidate,S11 gap breakout continuation,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s11_gap_breakout_continuation_v1,0.1358140889408468,0.5267752653574024,-0.5149442242744156,1.2053401772116232,-0.3387754675551904,0.4358974358974359,1151.0,4.453035143769968,10.0,4.0,0.13872863735483543,
2020_2026,2020-01-01,2026-06-15,active_strategy_spec,active,Pymoo NSGA-III novelty 0081 breadth trend impulse,TREND_RECLAIM_CONTINUATION,trend_following,alpha_miner_pymoo_nsga3_novelty_0081,-0.4056432184853128,-2.6038558126301887,-0.9617324062231152,-0.960485042475438,-0.26709285602819044,0.20512820512820512,1565.0,322.4626198083067,527.0,341.0,0.7019500851261306,
2020_2026,2020-01-01,2026-06-15,active_strategy_spec,active,Pymoo NSGA-III novelty 0187 revenue short trend,REVENUE_QUALITY_MOMENTUM,trend_following,alpha_miner_pymoo_nsga3_novelty_0187,-0.441557821632073,-2.655846442806301,-0.973841155262524,-0.973167917822703,-0.2809524482705814,0.1794871794871795,1565.0,250.68562300319488,397.0,302.0,0.7153783436516135,
2020_2026,2020-01-01,2026-06-15,active_strategy_spec,active,Pymoo NSGA-III novelty 0193 sentiment margin flow,SMART_MONEY_ACCUMULATION,defensive_accumulation,alpha_miner_pymoo_nsga3_novelty_0193,0.10176578410092474,0.5376933451333145,-0.3976518843375375,0.8255250499887281,-0.1919888265087495,0.6025641025641025,1565.0,496.50607028753996,618.0,539.0,0.04833695010981925,
2020_2026,2020-01-01,2026-06-15,active_strategy_spec,active,AlphaBuilders multifactor revenue quality momentum,REVENUE_QUALITY_MOMENTUM,trend_following,alphabuilders_multifactor_revenue_quality_momentum_v1,0.1168083816715264,0.6997634148564819,-0.3454485798954654,0.9859245243887069,-0.15948880370080898,0.6025641025641025,1565.0,599.0830670926517,1176.0,780.0,0.12663429823726086,
2020_2026,2020-01-01,2026-06-15,active_strategy_spec,active,Breakout volume expansion seed,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,breakout_vol_expansion_seed_v1,-0.05232057472105189,-0.15889064191334845,-0.5463483834437417,-0.2837573021169917,-0.24804004978320648,0.48717948717948717,1565.0,211.10798722044728,738.0,243.0,0.27539359041241634,
2020_2026,2020-01-01,2026-06-15,active_strategy_spec,active,Defensive accumulation seed,SMART_MONEY_ACCUMULATION,defensive_accumulation,defensive_accumulation_seed_v1,-0.02834412925231755,-0.0961262824217825,-0.4725622095866382,-0.16353354230230832,-0.18869591978638522,0.48717948717948717,1565.0,502.33929712460065,1050.0,512.0,0.281405907541538,
2020_2026,2020-01-01,2026-06-15,active_strategy_spec,active,FinLab AI broker accumulation reclaim,SMART_MONEY_ACCUMULATION,defensive_accumulation,finlab_ai_skill_broker_accumulation_reclaim_v1,-0.26356721646988135,-1.8755193463088458,-0.8682839183153447,-0.8504265691201229,-0.19467442115812317,0.2948717948717949,1565.0,204.28306709265175,506.0,215.0,0.4399038175215923,
2020_2026,2020-01-01,2026-06-15,active_strategy_spec,active,FinLab AI quality trend,REVENUE_QUALITY_MOMENTUM,trend_following,finlab_ai_skill_quality_trend_v1,-0.09696779133451638,-0.4484467241654415,-0.584814086532368,-0.469234040041568,-0.24801874795632828,0.46153846153846156,1564.0,120.38083067092651,383.0,137.0,0.24505824057803427,
2020_2026,2020-01-01,2026-06-15,active_strategy_spec,active,FinLab AI revenue revision breakout,REVENUE_QUALITY_MOMENTUM,breakout_vol_expansion,finlab_ai_skill_revenue_revision_breakout_v1,-0.19956476762812714,-0.6610548395845685,-0.8085175985962784,-0.7490281625695507,-0.2968966773720564,0.4358974358974359,1554.0,13.542492012779553,49.0,23.0,0.4314894165527349,
2020_2026,2020-01-01,2026-06-15,active_strategy_spec,active,FinLab AI reversion value,REVENUE_QUALITY_MOMENTUM,mean_reversion,finlab_ai_skill_reversion_value_v1,-0.09454842001573815,-0.5464204773801843,-0.5007272084383325,-0.4603410422186063,-0.163986101244341,0.44871794871794873,1565.0,427.3367412140575,858.0,312.0,0.17188039898415375,
2020_2026,2020-01-01,2026-06-15,active_strategy_spec,active,Trend following seed,TREND_RECLAIM_CONTINUATION,trend_following,trend_following_seed_v1,-0.048785193060543186,-0.17799200714227537,-0.5446719131974103,-0.26700126861967066,-0.22810674643853224,0.47435897435897434,1565.0,373.6805111821086,1011.0,483.0,0.24153814015689357,
2020,2020-01-01,2020-12-31,candidate_stock_tech12,candidate,S1 55d trend volume breakout,TREND_RECLAIM_CONTINUATION,breakout_vol_expansion,stock_tech_s01_55d_trend_volume_breakout_v1,0.5535310040353498,1.4218570817560798,-0.2566430868634496,0.5346363561376761,-0.04297081264680691,0.5,204.0,7.297959183673469,10.0,10.0,0.03869452542921931,
2020,2020-01-01,2020-12-31,candidate_stock_tech12,candidate,S2 52w dual momentum,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s02_52w_dual_momentum_v1,0.23534352258896263,0.842992088999147,-0.21216338587021633,0.22811230528990278,-0.09949916296421923,0.4166666666666667,164.0,6.628571428571429,10.0,10.0,0.02489795918367347,
2020,2020-01-01,2020-12-31,candidate_stock_tech12,candidate,S3 VCP contraction breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s03_vcp_contraction_breakout_v1,-0.22465102671574166,-0.9420818187542951,-0.3677617610608459,-0.21915157633259275,-0.1373674943488885,0.16666666666666666,170.0,3.9591836734693877,10.0,4.0,0.08465176546809199,
2020,2020-01-01,2020-12-31,candidate_stock_tech12,candidate,S4 MA deduct turn breakout,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s04_ma_deduct_turn_breakout_v1,-0.12244018180988203,-0.23025231069081578,-0.3702314334723542,-0.11925055963540354,-0.1983954763706074,0.5,203.0,4.746938775510204,10.0,7.0,0.10108195659216068,
2020,2020-01-01,2020-12-31,candidate_stock_tech12,candidate,S5 first dry pullback,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s05_first_dry_pullback_v1,0.004538141226326342,0.10387638829906298,-0.09942363112391939,0.004411804086822624,-0.04829596290497473,0.16666666666666666,29.0,0.1469387755102041,2.0,0.0,0.02040816326530612,
2020,2020-01-01,2020-12-31,candidate_stock_tech12,candidate,S6 NR7 inside bar breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s06_nr7_inside_bar_breakout_v1,-0.10563440996046536,-0.2051423916870353,-0.45657027432051056,-0.10285656173676239,-0.18266098592289037,0.4166666666666667,161.0,2.5714285714285716,10.0,10.0,0.09460803368966636,
2020,2020-01-01,2020-12-31,candidate_stock_tech12,candidate,S7 2B false break reversal,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s07_2b_false_break_reversal_v1,0.05458877784482352,0.3772519246120791,-0.14439828671342791,0.053032916953835274,-0.03373015637758259,0.25,39.0,0.19591836734693877,2.0,0.0,0.053061224489795916,
2020,2020-01-01,2020-12-31,candidate_stock_tech12,candidate,S8 RSI2 bull mean reversion,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s08_rsi2_bull_mean_reversion_v1,-0.44728920502266656,-1.8564627251846317,-0.481962356036184,-0.4381106744894758,-0.2054932171670668,0.16666666666666666,199.0,5.775510204081633,10.0,3.0,0.30226595400064793,
2020,2020-01-01,2020-12-31,candidate_stock_tech12,candidate,S9 three soldiers base breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s09_three_soldiers_base_breakout_v1,-0.08268947347119049,-2.3038564892227584,-0.08155839387519892,-0.08048760266481492,-0.03973001455281788,0.0,17.0,0.06938775510204082,1.0,0.0,0.014285714285714285,
2020,2020-01-01,2020-12-31,candidate_stock_tech12,candidate,S10 island reversal,VOLATILITY_CONTRACTION_BREAKOUT,mean_reversion,stock_tech_s10_island_reversal_v1,-0.2043839206046959,-1.0535597300664674,-0.3832839794354137,-0.19931482710642556,-0.24225086988445077,0.08333333333333333,55.0,1.1714285714285715,10.0,0.0,0.03134110787172012,
2020,2020-01-01,2020-12-31,candidate_stock_tech12,candidate,S11 gap breakout continuation,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s11_gap_breakout_continuation_v1,0.07136028655267856,0.3762880068147657,-0.3071070997517995,0.06931091747750284,-0.16347303605235697,0.5,178.0,3.8816326530612244,10.0,10.0,0.12972627146096535,
2020,2020-01-01,2020-12-31,active_strategy_spec,active,Pymoo NSGA-III novelty 0081 breadth trend impulse,TREND_RECLAIM_CONTINUATION,trend_following,alpha_miner_pymoo_nsga3_novelty_0081,-0.4489455903132096,-2.51163069821877,-0.4524731743741518,-0.43974785979595055,-0.26709285602819044,0.16666666666666666,245.0,289.7469387755102,469.0,287.0,0.7016339002523464,
2020,2020-01-01,2020-12-31,active_strategy_spec,active,Pymoo NSGA-III novelty 0187 revenue short trend,REVENUE_QUALITY_MOMENTUM,trend_following,alpha_miner_pymoo_nsga3_novelty_0187,-0.4589308859044432,-2.308395780053973,-0.4616986218605733,-0.4496203220473385,-0.2809524482705814,0.25,245.0,213.02448979591836,313.0,223.0,0.7153503898195539,
2020,2020-01-01,2020-12-31,active_strategy_spec,active,Pymoo NSGA-III novelty 0193 sentiment margin flow,SMART_MONEY_ACCUMULATION,defensive_accumulation,alpha_miner_pymoo_nsga3_novelty_0193,0.12745512992065766,0.5994980411522625,-0.3708599666500051,0.12370435789756384,-0.1919888265087495,0.6666666666666666,245.0,444.0897959183674,506.0,477.0,0.05136164034569943,
2020,2020-01-01,2020-12-31,active_strategy_spec,active,AlphaBuilders multifactor revenue quality momentum,REVENUE_QUALITY_MOMENTUM,trend_following,alphabuilders_multifactor_revenue_quality_momentum_v1,0.16478355949843237,0.8341026596780555,-0.3029937271041878,0.15985870619961196,-0.15948880370080898,0.6666666666666666,245.0,484.49387755102043,777.0,613.0,0.12889916527989112,
2020,2020-01-01,2020-12-31,active_strategy_spec,active,Breakout volume expansion seed,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,breakout_vol_expansion_seed_v1,-0.12456078334321152,-0.49354162587236794,-0.2975910284053659,-0.12131981861628416,-0.24804004978320648,0.6666666666666666,245.0,195.84489795918367,520.0,273.0,0.28470966857401514,
2020,2020-01-01,2020-12-31,active_strategy_spec,active,Defensive accumulation seed,SMART_MONEY_ACCUMULATION,defensive_accumulation,defensive_accumulation_seed_v1,0.05691190371364829,0.39818801403298465,-0.2839129738520002,0.05528811043929971,-0.18869591978638522,0.5833333333333334,245.0,444.52244897959184,822.0,649.0,0.28412237253586486,
2020,2020-01-01,2020-12-31,active_strategy_spec,active,FinLab AI broker accumulation reclaim,SMART_MONEY_ACCUMULATION,defensive_accumulation,finlab_ai_skill_broker_accumulation_reclaim_v1,-0.23153353048609138,-1.4634036757857782,-0.3063244533710562,-0.22589119347683828,-0.19467442115812317,0.4166666666666667,245.0,166.53061224489795,374.0,236.0,0.44081213632508476,
2020,2020-01-01,2020-12-31,active_strategy_spec,active,FinLab AI quality trend,REVENUE_QUALITY_MOMENTUM,trend_following,finlab_ai_skill_quality_trend_v1,-0.2627337473768464,-1.3022369179466906,-0.3327653324737049,-0.2564649319978307,-0.24801874795632828,0.4166666666666667,244.0,92.67755102040816,285.0,112.0,0.257465546462257,
2020,2020-01-01,2020-12-31,active_strategy_spec,active,FinLab AI revenue revision breakout,REVENUE_QUALITY_MOMENTUM,breakout_vol_expansion,finlab_ai_skill_revenue_revision_breakout_v1,-0.43376081606459593,-1.6726112137830609,-0.438710221951363,-0.4247441647475454,-0.2968966773720564,0.3333333333333333,238.0,9.771428571428572,38.0,2.0,0.43954925962706537,
2020,2020-01-01,2020-12-31,active_strategy_spec,active,FinLab AI reversion value,REVENUE_QUALITY_MOMENTUM,mean_reversion,finlab_ai_skill_reversion_value_v1,-0.092766525614432,-0.39525473233143504,-0.3227210107664569,-0.09030975735246327,-0.163986101244341,0.5,245.0,396.55102040816325,858.0,339.0,0.18826087227359403,
2020,2020-01-01,2020-12-31,active_strategy_spec,active,Trend following seed,TREND_RECLAIM_CONTINUATION,trend_following,trend_following_seed_v1,-0.09411804290808168,-0.3942104964962252,-0.30545613385064907,-0.09162731798910506,-0.22810674643853224,0.5,245.0,349.48571428571427,830.0,462.0,0.25053445926857393,
2021,2021-01-01,2021-12-31,candidate_stock_tech12,candidate,S1 55d trend volume breakout,TREND_RECLAIM_CONTINUATION,breakout_vol_expansion,stock_tech_s01_55d_trend_volume_breakout_v1,0.6227480468419597,1.6457879868948366,-0.2598463576246933,0.5979988305152826,-0.12558729829764737,0.75,244.0,9.959016393442623,10.0,10.0,0.03542805100182149,
2021,2021-01-01,2021-12-31,candidate_stock_tech12,candidate,S2 52w dual momentum,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s02_52w_dual_momentum_v1,1.0712409391136362,1.7549971136558407,-0.28749735106862806,1.023911668284113,-0.10873720307366752,0.5833333333333334,244.0,9.545081967213115,10.0,10.0,0.04057864949258392,
2021,2021-01-01,2021-12-31,candidate_stock_tech12,candidate,S3 VCP contraction breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s03_vcp_contraction_breakout_v1,0.08630237872280011,0.4102696859882794,-0.34050515678280024,0.08345140598967471,-0.287747127536254,0.5,231.0,5.586065573770492,10.0,10.0,0.1083186963309914,
2021,2021-01-01,2021-12-31,candidate_stock_tech12,candidate,S4 MA deduct turn breakout,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s04_ma_deduct_turn_breakout_v1,0.4005548774715806,1.1454012229799817,-0.278198343619255,0.3856568138902219,-0.1776387166071164,0.5833333333333334,244.0,6.836065573770492,10.0,7.0,0.12439825657038771,
2021,2021-01-01,2021-12-31,candidate_stock_tech12,candidate,S5 first dry pullback,TREND_RECLAIM_CONTINUATION,trend_following,stock_tech_s05_first_dry_pullback_v1,-0.10056630072564787,-1.149618064326544,-0.09753482505125144,-0.09753482505125144,-0.08486204490234361,0.08333333333333333,10.0,0.040983606557377046,1.0,0.0,0.01639344262295082,
2021,2021-01-01,2021-12-31,candidate_stock_tech12,candidate,S6 NR7 inside bar breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s06_nr7_inside_bar_breakout_v1,-0.17703501507613317,-0.23877008619881093,-0.3583087659094467,-0.1719288318836426,-0.14851389553856653,0.3333333333333333,207.0,3.4098360655737703,10.0,7.0,0.14674895914650013,
2021,2021-01-01,2021-12-31,candidate_stock_tech12,candidate,S7 2B false break reversal,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s07_2b_false_break_reversal_v1,0.21709996926736363,0.8157726279683327,-0.16104697979160165,0.20953233087062562,-0.13770280495396103,0.5833333333333334,98.0,0.6352459016393442,5.0,1.0,0.09105191256830601,
2021,2021-01-01,2021-12-31,candidate_stock_tech12,candidate,S8 RSI2 bull mean reversion,TREND_RECLAIM_CONTINUATION,mean_reversion,stock_tech_s08_rsi2_bull_mean_reversion_v1,-0.33958379526127713,-1.066010915631886,-0.4322802391959367,-0.330827949416284,-0.13144584631980594,0.25,239.0,7.508196721311475,10.0,4.0,0.3651704397606037,
2021,2021-01-01,2021-12-31,candidate_stock_tech12,candidate,S9 three soldiers base breakout,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s09_three_soldiers_base_breakout_v1,0.07228200437269594,0.4282102221577523,-0.1347359728912101,0.06990896467251528,-0.05065198578595309,0.25,65.0,0.3073770491803279,2.0,0.0,0.036885245901639344,
2021,2021-01-01,2021-12-31,candidate_stock_tech12,candidate,S10 island reversal,VOLATILITY_CONTRACTION_BREAKOUT,mean_reversion,stock_tech_s10_island_reversal_v1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,2021-01-01,2021-12-31,candidate_stock_tech12,candidate,S11 gap breakout continuation,VOLATILITY_CONTRACTION_BREAKOUT,breakout_vol_expansion,stock_tech_s11_gap_breakout_continuation_v1,0.21624158670916604,0.6537433249993864,-0.37204405091660664,0.20870635708692542,-0.3387754675551904,0.5833333333333334,240.0,6.290983606557377,10.0,7.0,0.18723653395784542,
