candidate_id,algorithm,status,factor_ids,weights,combine,complexity,novelty,turnover,fitness,deflated_sharpe_proxy,deflated_sharpe,fold_sharpes,train,validation,holdout,full,latest_matches,match_days
pymoo_nsga3_novelty_0000,pymoo_nsga3_novelty,ok,"['us_sox_return', 'CNTN_20', 'us_vix']","[0.155709, 0.467655, 0.376636]",weighted_sum,3,1.0,0.17373493975903614,-1.6124740580851509,-1.9014965825692127,"{'probability': 0.0018867001028127408, 'z_score': -2.896508832096436, 'minimum_annualized_sharpe': 1.0237680976259012, 'daily_sharpe': -0.11305419930241502, 'skew': -1.4763805063822297, 'kurtosis': 24.836418244603106}","[0.05000463857405154, -5.178603406365577, -0.027658373465951437, 1.3229336801026677, -2.5911866292494192, -1.5999038196853415, -2.826676095339488, -1.9906386672268503]","{'cagr': -0.10952174582399021, 'sharpe': -0.9281443195276996, 'max_drawdown': -0.24330368731633834, 'positive_day_ratio': 0.47401247401247404}","{'cagr': -0.2568246742679392, 'sharpe': -1.7946797761543325, 'max_drawdown': -0.2591728203210173, 'positive_day_ratio': 0.411522633744856}","{'cagr': -0.26127655073559297, 'sharpe': -2.0118858442677805, 'max_drawdown': -0.16234004258900092, 'positive_day_ratio': 0.39622641509433965}","{'cagr': -0.17535169996510125, 'sharpe': -1.3667922798999512, 'max_drawdown': -0.5125921646330948, 'positive_day_ratio': 0.4457831325301205}",10,830
pymoo_nsga3_novelty_0001,pymoo_nsga3_novelty,ok,"['margin_change_5d_ts', 'CNTP_5', 'CNTD_10']","[0.433105, 0.415071, 0.151824]",weighted_sum,3,1.0,0.33168674698795186,-2.3770874712996077,-2.6170991497670326,"{'probability': 0.0001748561918584948, 'z_score': -3.5753853680032033, 'minimum_annualized_sharpe': 1.0467104800787597, 'daily_sharpe': -0.15813292383491073, 'skew': -0.926662628906867, 'kurtosis': 16.516036913679343}","[-0.5803655536359438, -4.746106089003261, -0.36972809664610434, 0.23273032018299897, -2.968936915904075, -2.296096105249667, -5.03122028862495, -1.977866927663793]","{'cagr': -0.22830023988726977, 'sharpe': -1.7862870013056933, 'max_drawdown': -0.4043612252775244, 'positive_day_ratio': 0.42411642411642414}","{'cagr': -0.4092930418242048, 'sharpe': -2.5102823433521526, 'max_drawdown': -0.44691478374945415, 'positive_day_ratio': 0.3950617283950617}","{'cagr': -0.4127525314834102, 'sharpe': -2.0503709500059344, 'max_drawdown': -0.23692256065922668, 'positive_day_ratio': 0.42452830188679247}","{'cagr': -0.3108486583121626, 'sharpe': -2.0293231775945118, 'max_drawdown': -0.7161407539246005, 'positive_day_ratio': 0.41566265060240964}",10,830
pymoo_nsga3_novelty_0002,pymoo_nsga3_novelty,ok,"['market_return_1d', 'us_vix', 'CNTD_5', 'l1_monthlyRevenueMoM']","[0.308879, 0.073312, 0.244207, 0.373601]",weighted_sum,4,0.9166666666666667,0.25132530120481933,-1.4854246382518668,-1.1195196934937113,"{'probability': 0.020780652048460958, 'z_score': -2.037886309078377, 'minimum_annualized_sharpe': 1.0808757252130647, 'daily_sharpe': -0.06379428550494555, 'skew': -0.050583120013781825, 'kurtosis': 17.46267852273189}","[-1.9502445544850817, -3.65246710234818, -0.7712540984335994, 0.22392143389347907, -1.199828385925872, -0.8432520123923003, -2.3795870843448066, -2.2039160078202205]","{'cagr': -0.1906520099061373, 'sharpe': -1.5229397688159312, 'max_drawdown': -0.3423178877145361, 'positive_day_ratio': 0.446985446985447}","{'cagr': -0.2045045093536222, 'sharpe': -1.012702887078831, 'max_drawdown': -0.2545706990169405, 'positive_day_ratio': 0.42386831275720166}","{'cagr': -0.3392804575720012, 'sharpe': -2.2743400392868716, 'max_drawdown': -0.20553530054542624, 'positive_day_ratio': 0.42452830188679247}","{'cagr': -0.21533084914486156, 'sharpe': -1.4073380700145526, 'max_drawdown': -0.5654085614597334, 'positive_day_ratio': 0.43734939759036146}",10,830
pymoo_nsga3_novelty_0003,pymoo_nsga3_novelty,ok,"['sector_peer_return_5d', 'val_sp', 'ma5_bias', 'KSFT2', 'market_return_5d']","[0.016524, 0.188371, 0.283133, 0.182431, 0.329542]",weighted_sum,5,1.0,0.45012048192771087,-2.0713922257940616,-1.859882742871916,"{'probability': 0.0028990214056990008, 'z_score': -2.7589893296268113, 'minimum_annualized_sharpe': 1.0806004325349763, 'daily_sharpe': -0.11043277380390182, 'skew': -0.14924094931641466, 'kurtosis': 10.671698711741403}","[-2.645809817130127, -4.50205466076877, -5.044254314832679, -1.58749913232714, -4.3380857556465555, -1.3781324551946947, -2.4614202468183706, -1.254701561368655]","{'cagr': -0.3887631749882725, 'sharpe': -3.5026412105555624, 'max_drawdown': -0.6176505414901754, 'positive_day_ratio': 0.37422037422037424}","{'cagr': -0.3528772547285908, 'sharpe': -1.7530659364570358, 'max_drawdown': -0.34370661762529275, 'positive_day_ratio': 0.41975308641975306}","{'cagr': -0.3246727678338581, 'sharpe': -1.4222006793575204, 'max_drawdown': -0.24113124447179912, 'positive_day_ratio': 0.39622641509433965}","{'cagr': -0.3705024681510559, 'sharpe': -2.377037992297824, 'max_drawdown': -0.8042141455910466, 'positive_day_ratio': 0.39036144578313253}",10,830
