stock_id,symbol,date,atr14,rsi14,macd_hist
1015,6245,2026-03-28,2.407142857142856,75.17730496453905,0.5024837685529375
1154,7879,2026-03-28,13.042857142857144,72.35023041474653,6.050174695722919
1195,7866,2026-03-28,20.071428571428573,78.06341045415596,2.455087150353517
1225,8047,2026-03-28,3.235714285714286,62.40310077519379,0.6264629031026394
1372,8930,2026-03-28,0.3950000000000006,40.24390243902439,-0.04480325773386748
1427,9958,2026-03-28,4.392857142857143,44.444444444444436,-0.42825510951062196
1467,8150,2026-03-28,3.0642857142857127,11.916461916461913,-4.532626060307666
1476,8182,2026-03-28,1.010714285714286,79.82456140350875,0.33495740018282033
1522,8415,2026-03-28,0.25714285714285673,27.77777777777817,-0.01050696892640586
1552,8289,2026-03-28,3.0714285714285725,67.4468085106383,0.02497134988645966
1555,8299,2026-03-28,132.85714285714286,40.72164948453609,-35.602282783801215
1561,7717,2026-03-28,54.92857142857143,70.12750455373407,6.231396307169462
1579,6770,2026-03-28,5.3500000000000005,18.181818181818173,-5.4706131454385325
1628,6821,2026-03-28,2.210714285714286,96.81372549019605,2.186279546777268
1678,6640,2026-03-28,104.71428571428571,85.67567567567568,36.64209221600801
1709,6609,2026-03-28,1.3749999999999996,79.14893617021275,0.8969513620451901
1711,6612,2026-03-28,1.642857142857144,58.20895522388059,0.34778556810304906
1717,6682,2026-03-28,4.239285714285716,52.95275590551181,-0.5827353202310332
1782,6980,2026-03-28,14.571428571428571,71.2962962962963,3.1601344788522763
1832,7709,2026-03-28,3.9142857142857146,75.97173144876326,0.8959068635366967
1841,7707,2026-03-28,14.864285714285714,68.9119170984456,2.1184716360277687
1979,1789,2026-03-28,0.8178571428571428,10.646387832699617,-1.2995471494197133
2029,2002,2026-03-28,0.43571428571428583,8.026030368763557,-1.2092478483884719
2035,2067,2026-03-28,0.33714285714285736,43.678160919540254,0.02376153921939239
2062,2010,2026-03-28,0.6678571428571433,13.64365971107543,-1.5478869053638789
2063,2012,2026-03-28,0.5178571428571426,10.77694235588973,-0.9933374586616939
2064,2013,2026-03-28,0.9142857142857156,5.326633165829151,-2.8210184147170696
2065,2014,2026-03-28,0.7285714285714288,14.545454545454547,-1.1348983361069582
2066,2015,2026-03-28,1.7278571428571408,9.27938054202572,-4.476566243182452
2067,2017,2026-03-28,0.387142857142857,56.880733944954144,-0.008361328207753205
2073,2027,2026-03-28,0.9357142857142858,47.22222222222225,-0.04296247790435559
2077,2031,2026-03-28,0.8750000000000006,10.191082802547768,-2.498411313943362
2078,2032,2026-03-28,0.6142857142857142,13.603818615751791,-0.932774514673304
2085,2006,2026-03-28,2.0035714285714272,5.2209754980535905,-5.194343496005353
2200,2211,2026-03-28,1.8928571428571428,4.4843049327354265,-6.459517711994825
2216,2408,2026-03-28,19.535714285714285,18.733509234828503,-17.74581669448515
2228,2393,2026-03-28,1.942857142857142,14.688601645123398,-4.165492131563764
2263,2438,2026-03-28,1.257142857142858,15.033783783783775,-1.2696124744801653
2328,2317,2026-03-28,5.428571428571429,6.952965235173821,-13.787725994627586
2341,2303,2026-03-28,1.7142857142857129,8.241758241758248,-3.982788761991318
2371,2330,2026-03-28,46.42857142857143,8.25892857142857,-128.72864404699718
2412,2344,2026-03-28,8.8,44.0771349862259,-2.8661335553744895
2608,3711,2026-03-28,15.607142857142858,13.953488372093034,-23.455700036091947
2613,3714,2026-03-28,3.2678571428571423,22.7972027972028,-2.9422497436328587
2673,3467,2026-03-28,1.857142857142858,80.32258064516128,1.1597390333165318
2740,3491,2026-03-28,108.92857142857143,75.36945812807882,18.626242554823655
2766,4105,2026-03-28,1.2428571428571442,12.14953271028034,-0.7049362446179397
2767,4106,2026-03-28,0.3035714285714288,3.319502074688799,-1.4376632782677947
2841,4906,2026-03-28,2.7107142857142867,28.862478777589132,-1.5186565624484114
2864,4741,2026-03-28,2.0071428571428567,81.63934426229508,0.8179403689744287
2892,4160,2026-03-28,0.8642857142857123,19.298245614035096,-0.03144746499069129
2893,4161,2026-03-28,0.5642857142857142,49.12280701754385,0.029016106191249225
2906,4174,2026-03-28,1.1571428571428573,49.193548387096826,-0.1574571267185372
2907,4163,2026-03-28,2.642857142857143,45.833333333333336,-0.6758422512855886
2926,4126,2026-03-28,0.7928571428571425,44.230769230769276,-0.08751049386023824
2928,4128,2026-03-28,0.5214285714285707,50,0.054851417977602956
2943,4442,2026-03-28,2.035714285714286,66.2251655629139,0.25185165522657504
3081,2882,2026-03-28,1.4785714285714298,5.157232704402546,-4.627014690663076
3210,3163,2026-03-28,83.92857142857143,61.257309941520475,-14.735293271716031
3219,3152,2026-03-28,5.607142857142857,58.66666666666666,0.33013390785066576
3225,3205,2026-03-28,1.8357142857142854,77.77777777777783,0.5376641418652005
3244,3105,2026-03-28,30.928571428571427,73.86609071274299,4.620155845279456
3401,3081,2026-03-28,147.5,59.437751004016064,4.823172182178837
1,2412,2026-03-27,1.6785714285714286,38.888888888888886,-0.33867732815556917
2,3045,2026-03-27,1.2142857142857142,62.50000000000001,0.10460455256334422
4,3702,2026-03-27,4.978571428571429,82.26744186046511,1.011829090766578
9,2455,2026-03-27,19.321428571428573,76.97841726618705,3.528401531276682
48,3450,2026-03-27,19.75,56.854838709677416,-1.4522709794860291
67,2340,2026-03-27,1.4285714285714284,63.31360946745563,0.0008415206292495814
203,6581,2026-03-27,1.6400000000000026,61.00164203612482,-0.01745499867750533
211,2640,2026-03-27,7.392857142857143,94.5578231292517,5.355390314751713
226,6803,2026-03-27,2.392857142857143,55.55555555555556,-0.11891582590618732
234,4154,2026-03-27,2.0471428571428567,57.49063670411985,0.7446100799360594
445,3521,2026-03-27,0.4642857142857143,43.283582089552226,-0.03327502427240159
566,6510,2026-03-27,283.92857142857144,47.71573604060914,-91.55882119283581
573,6552,2026-03-27,1.1285714285714286,64.06249999999997,0.020471927406657486
576,6533,2026-03-27,10.428571428571429,42.331288343558285,0.8297031782242801
615,6271,2026-03-27,7.892857142857143,58.41584158415842,-1.1673437006504686
616,6547,2026-03-27,3.1821428571428574,80.03072196620585,1.8018897942715402
625,6523,2026-03-27,1.2142857142857142,46.666666666666664,0.011214850184163336
661,6415,2026-03-27,19.107142857142858,72.38805970149254,2.142576983558376
691,6285,2026-03-27,11.285714285714286,74.49664429530202,0.35680503474636627
714,6462,2026-03-27,4.392857142857143,58.06451612903226,0.6554899505534673
745,5347,2026-03-27,6.678571428571429,59.81308411214953,0.7093822924481605
764,5269,2026-03-27,43.57142857142857,39.99999999999999,-4.9019340690708155
768,5274,2026-03-27,731.7857142857143,70.67264573991031,24.963136297341407
850,4966,2026-03-27,17.071428571428573,50.84033613445378,-0.39947193027872174
854,4971,2026-03-27,38.285714285714285,71.4656290531777,6.539862985665536
931,5016,2026-03-27,0.5250000000000004,88.88888888888893,0.2628580037044206
1015,6245,2026-03-27,2.3642857142857134,75.35211267605638,0.5382172585101404
1092,5880,2026-03-27,0.3178571428571423,57.99999999999998,0.056242166514720915
1112,6153,2026-03-27,0.8464285714285716,72.72727272727273,0.026551837335756834
1154,7879,2026-03-27,13.042857142857144,72.35023041474653,6.050174695722919
1195,7866,2026-03-27,20.071428571428573,78.06341045415596,2.455087150353517
1225,8047,2026-03-27,3.2285714285714286,58.97435897435897,0.5342779044367558
1226,8046,2026-03-27,47.607142857142854,69.49152542372882,-1.131877923785737
1355,8086,2026-03-27,8.25,53.21100917431193,-1.1432701731956132
1372,8930,2026-03-27,0.4321428571428577,39.0532544378698,-0.044398394683028475
1427,9958,2026-03-27,4.392857142857143,44.444444444444436,-0.42825510951062196
1467,8150,2026-03-27,3.185714285714284,45.67901234567901,-0.7552160373222285
1476,8182,2026-03-27,0.8392857142857143,80.50847457627117,0.23146186637645716
1522,8415,2026-03-27,0.26785714285714235,43.47826086956535,-0.01932528996180867
1552,8289,2026-03-27,2.910714285714287,65.09240246406571,-0.07639700496912472
1555,8299,2026-03-27,135.71428571428572,48.1981981981982,-31.962826932503724
1561,7717,2026-03-27,55.285714285714285,65.03378378378378,1.6396144847329808
1579,6770,2026-03-27,5.5428571428571445,49.76958525345623,-1.2800205929362027
1628,6821,2026-03-27,1.996428571428572,96.81372549019605,1.939569053226521
1678,6640,2026-03-27,98,87.08891595615104,33.05376449590328
1709,6609,2026-03-27,1.4285714285714282,79.49790794979079,0.662721084752026
1711,6612,2026-03-27,1.6857142857142873,60.83916083916085,0.3422645969447924
1717,6682,2026-03-27,4.239285714285716,52.95275590551181,-0.5827353202310332
1756,6669,2026-03-27,158.21428571428572,30.40293040293041,-61.07153925931422
1782,6980,2026-03-27,14.571428571428571,71.2962962962963,3.1601344788522763
1832,7709,2026-03-27,3.8,79.33130699088147,0.6099345241787129
1841,7707,2026-03-27,14.864285714285714,68.9119170984456,2.1184716360277687
1979,1789,2026-03-27,0.8178571428571425,55.37190082644628,0.011029858107506618
2029,2002,2026-03-27,0.44642857142857145,56.71641791044782,0.039720864882345885
2035,2067,2026-03-27,0.3600000000000002,34.70319634703196,0.01125620458812937
2062,2010,2026-03-27,0.6892857142857147,77.31092436974792,0.11466690226027632
2063,2012,2026-03-27,0.5642857142857141,53.65853658536585,0.023383170702318046
2064,2013,2026-03-27,0.9642857142857153,60.194174757281566,0.07872451659892976
2065,2014,2026-03-27,0.7678571428571429,60.833333333333336,0.08109613414316993
2066,2015,2026-03-27,1.7885714285714265,45.6776352481874,-0.40277377280495275
2067,2017,2026-03-27,0.387142857142857,56.880733944954144,-0.008361328207753205
2073,2027,2026-03-27,0.9357142857142858,47.22222222222225,-0.04296247790435559
