id,kind,feature_id,feature_group,direction_mode,direction,coverage,avg_rank_std,status,elapsed_s,cagr,benchmark_alpha,benchmark_beta,total_return,max_drawdown,monthly_sharpe,monthly_sortino,calmar,win_ratio,avg_n_stock,max_n_stock,trade_count,avg_turnover_proxy,match_days,avg_daily_matches,max_daily_matches,latest_matches
ml106_bull_alignment_pct_high,ml_feature_single,bull_alignment_pct,market_regime,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.076,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_bull_alignment_pct_low,ml_feature_single,bull_alignment_pct,market_regime,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.09,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_revenue_yoy_high,ml_feature_single,revenue_yoy,fundamental_revenue,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.076,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_revenue_yoy_low,ml_feature_single,revenue_yoy,fundamental_revenue,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.083,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_margin_balance_high,ml_feature_single,margin_balance,price_technical,high,1,0.8490103270223752,0.288760062531955,ok,0.083,0.5063645703205581,0.6550672367147269,3.3283757596490924,2.9117364723974934,-0.21257522319569955,1.22696275209144,4.166344318125814,2.3819368190723877,0.4910025706940874,10.0,10.0,402,,830,10.0,10,10
ml106_margin_balance_low,ml_feature_single,margin_balance,price_technical,low,-1,0.8490103270223752,0.288760062531955,ok,0.083,-0.03350992320352697,0.01167047495584999,1.0112619073443978,-0.10727275553420512,-0.20738348333738443,-0.40887874832543214,-0.7544975391168004,-0.16157654842516703,0.39095744680851063,10.0,10.0,401,,830,10.0,10,10
ml106_short_ratio_high,ml_feature_single,short_ratio,chip_margin_flow,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.078,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_short_ratio_low,ml_feature_single,short_ratio,chip_margin_flow,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.069,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_margin_change_5d_high,ml_feature_single,margin_change_5d,price_technical,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.076,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_margin_change_5d_low,ml_feature_single,margin_change_5d,price_technical,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.091,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_retail_pct_high,ml_feature_single,retail_pct,chip_margin_flow,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.076,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_retail_pct_low,ml_feature_single,retail_pct,chip_margin_flow,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.092,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_margin_ratio_high,ml_feature_single,margin_ratio,price_technical,high,1,0.8490103270223752,0.2887601230142967,ok,0.09,0.041830105422884456,0.059285537179724936,0.3907007005488041,0.14617233544880204,-0.21528915946603833,0.22072981634528877,0.44953912715944305,0.1942882894973996,0.4296875,10.0,10.0,405,,830,10.0,10,10
ml106_margin_ratio_low,ml_feature_single,margin_ratio,price_technical,low,-1,0.8490103270223752,0.2887601230142967,ok,0.076,-0.03350992320352697,0.01167047495584999,1.0112619073443978,-0.10727275553420512,-0.20738348333738443,-0.40887874832543214,-0.7544975391168004,-0.16157654842516703,0.39095744680851063,10.0,10.0,401,,830,10.0,10,10
ml106_margin_change_5d_ts_high,ml_feature_single,margin_change_5d_ts,price_technical,high,1,0.8490103270223752,0.2886623313096277,ok,0.083,0.1749601967092007,0.22906075121910968,1.2109196060886276,0.7104994773305888,-0.12932851881860463,0.9822929877882141,2.5732116748901235,1.3527307897702137,0.46770025839793283,10.0,10.0,410,,830,10.0,10,10
ml106_margin_change_5d_ts_low,ml_feature_single,margin_change_5d_ts,price_technical,low,-1,0.8490103270223752,0.2886623313096277,ok,0.068,0.08197863052895049,0.12123987835511589,0.8787749993117066,0.299935336510198,-0.18062241864524042,0.5348300408070584,1.2708173892631907,0.45384229001525683,0.4896907216494845,10.0,10.0,408,,830,10.0,10,10
ml106_short_change_5d_high,ml_feature_single,short_change_5d,chip_margin_flow,high,1,0.8490103270223752,0.27550740003705365,ok,0.09,-0.007409057068620717,0.06823715816461,1.6931709107628754,-0.024454288949890546,-0.27642518798765203,-0.06834086737481498,-0.11271885192548478,-0.02680214889629633,0.44358974358974357,10.0,10.0,406,,830,10.0,10,10
ml106_short_change_5d_low,ml_feature_single,short_change_5d,chip_margin_flow,low,-1,0.8490103270223752,0.27550740003705365,ok,0.083,-0.019428650771260214,0.06833215239254395,1.9643287977329487,-0.06323139930201105,-0.2886440254347291,-0.24399768677593775,-0.43111088920805496,-0.06730774234656724,0.4082687338501292,10.0,10.0,410,,830,10.0,10,10
ml106_short_squeeze_proxy_high,ml_feature_single,short_squeeze_proxy,chip_margin_flow,high,1,0.8490103270223752,0.18298983632905572,ok,0.09,0.03578813339659637,0.16949896866104705,2.9928172351459725,0.12419173904529046,-0.4432393622213532,0.19159094695940046,0.4287023696458435,0.08074040584569238,0.43846153846153846,10.0,10.0,410,,830,10.0,10,10
ml106_short_squeeze_proxy_low,ml_feature_single,short_squeeze_proxy,chip_margin_flow,low,-1,0.8490103270223752,0.18298983632905572,ok,0.068,0.01741682246260523,0.05124873410269516,0.7572514826800782,0.059169787789354,-0.19516043660120186,0.021155935043458945,0.05136462876197532,0.0892390403275758,0.4418604651162791,10.0,10.0,403,,830,10.0,10,10
ml106_vwap_bias_high,ml_feature_single,vwap_bias,price_technical,high,1,0.8490103270223752,0.28875610882691083,ok,0.083,0.033998333584638996,0.13051098116947482,2.16021921133164,0.11773752921374281,-0.3206067733516953,0.17009212398774481,0.34591414159608896,0.10604040839543065,0.4103896103896104,10.0,10.0,410,,830,10.0,10,10
ml106_vwap_bias_low,ml_feature_single,vwap_bias,price_technical,low,-1,0.8490103270223752,0.28875610882691083,ok,0.083,0.18588449688107245,0.27861087894989334,2.075472147484822,0.7640215904397363,-0.4514600864499013,0.6548278124557457,1.4860235652965734,0.4117315907743971,0.44587628865979384,10.0,10.0,410,,830,10.0,10,10
ml106_vwap_5d_high,ml_feature_single,vwap_5d,price_technical,high,1,0.8490103270223752,0.288816421322183,ok,0.094,0.476211829919148,0.5811685158680095,2.349220076520377,2.6570784937891094,-0.1431756210440316,1.3766248040317033,4.1409591984904575,3.3258355583952537,0.5717948717948718,10.0,10.0,400,,830,10.0,10,10
ml106_vwap_5d_low,ml_feature_single,vwap_5d,price_technical,low,-1,0.8490103270223752,0.288816421322183,ok,0.083,0.17324927473762597,0.24077481992509472,1.5114079203079653,0.7022212624520905,-0.13945383075826667,0.9717272671248403,2.3286036352392485,1.242252373218686,0.4441489361702128,10.0,10.0,401,,830,10.0,10,10
ml106_vwap_bias_5d_high,ml_feature_single,vwap_bias_5d,price_technical,high,1,0.8490103270223752,0.2888164143144384,ok,0.083,0.15668266699945055,0.30084815528438924,3.2268212011320268,0.6235081966550922,-0.3967195181053479,0.5962899789776737,1.4671850826175756,0.3949357429911351,0.4392764857881137,10.0,10.0,410,,830,10.0,10,10
ml106_vwap_bias_5d_low,ml_feature_single,vwap_bias_5d,price_technical,low,-1,0.8490103270223752,0.2888164143144384,ok,0.095,0.1110989471157735,0.23402802402916364,2.751491749784872,0.4201075093784441,-0.3955543221092074,0.42516906164677215,0.9194659573897164,0.28086190009093215,0.4289405684754522,10.0,10.0,410,,830,10.0,10,10
ml106_dealer_5d_high,ml_feature_single,dealer_5d,chip_margin_flow,high,1,0.8490103270223752,0.2886687480042133,ok,0.076,0.2894298532652284,0.45303430173888193,3.6619187380746427,1.3309825604021643,-0.20927158948899727,0.9709308831190746,2.551662587689878,1.382968535225335,0.5025773195876289,10.0,10.0,407,,830,10.0,10,10
ml106_dealer_5d_low,ml_feature_single,dealer_5d,chip_margin_flow,low,-1,0.8490103270223752,0.2886687480042133,ok,0.086,0.17659565036035096,0.26449813176674325,1.967499947516163,0.7184388330278275,-0.314360841369269,0.7161515174047611,1.9320067377895547,0.56174309802771,0.47435897435897434,10.0,10.0,409,,830,10.0,10,10
ml106_dealer_ratio_5d_high,ml_feature_single,dealer_ratio_5d,chip_margin_flow,high,1,0.8490103270223752,0.2885727734899081,ok,0.073,0.18074375127123044,0.202349949273685,0.4836062959283234,0.7386914793275525,-0.11700189622202894,0.8832378493725097,2.6380045188166807,1.5446613302315084,0.43444730077120824,10.0,10.0,410,,830,10.0,10,10
ml106_dealer_ratio_5d_low,ml_feature_single,dealer_ratio_5d,chip_margin_flow,low,-1,0.8490103270223752,0.2885727734899081,ok,0.084,0.1427067456265554,0.2314112426439206,1.985451268653521,0.5591146242101446,-0.2627057927594676,0.7210494094326845,1.445069519568414,0.5431981995738343,0.46272493573264784,10.0,10.0,409,,830,10.0,10,10
ml106_foreign_consecutive_sell_high,ml_feature_single,foreign_consecutive_sell,chip_margin_flow,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.079,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_foreign_consecutive_sell_low,ml_feature_single,foreign_consecutive_sell,chip_margin_flow,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.078,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_foreign_net_5d_market_high,ml_feature_single,foreign_net_5d_market,chip_margin_flow,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.077,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_foreign_net_5d_market_low,ml_feature_single,foreign_net_5d_market,chip_margin_flow,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.078,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_limit_down_count_high,ml_feature_single,limit_down_count,market_regime,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.079,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_limit_down_count_low,ml_feature_single,limit_down_count,market_regime,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.079,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_limit_down_pct_high,ml_feature_single,limit_down_pct,market_regime,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.084,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_limit_down_pct_low,ml_feature_single,limit_down_pct,market_regime,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.076,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_adl_value_high,ml_feature_single,adl_value,market_regime,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.084,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_adl_value_low,ml_feature_single,adl_value,market_regime,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.077,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_adl_trend_numeric_high,ml_feature_single,adl_trend_numeric,market_regime,high,1,0.8490103270223752,2.917432642029564e-17,ok,0.076,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_adl_trend_numeric_low,ml_feature_single,adl_trend_numeric,market_regime,low,-1,0.8490103270223752,2.917432642029564e-17,ok,0.081,-0.007382988729009665,0.022051275735841022,0.6588200112580594,-0.024368989286035703,-0.18051310455056135,-0.2328641806973774,-0.4700562557686208,-0.04089774961155634,0.4329896907216495,10.0,10.0,400,,830,10.0,10,10
ml106_ma5_bias_high,ml_feature_single,ma5_bias,price_technical,high,1,0.8490103270223752,0.288815946736158,ok,0.079,0.12352121058849597,0.2703525814929726,3.286491006012453,0.47365739054553746,-0.44934382764651215,0.4925909065270003,1.1795882464361682,0.2748862989226942,0.4315245478036176,10.0,10.0,410,,830,10.0,10,10
ml106_ma5_bias_low,ml_feature_single,ma5_bias,price_technical,low,-1,0.8490103270223752,0.288815946736158,ok,0.08,0.07599854549760199,0.19743441902039705,2.7180697400119653,0.27616933296338897,-0.4694374491044907,0.3201448753064424,0.6862406160548428,0.16188935660972364,0.4315245478036176,10.0,10.0,410,,830,10.0,10,10
ml106_ma10_bias_high,ml_feature_single,ma10_bias,price_technical,high,1,0.8490103270223752,0.28881638710826274,ok,0.08,0.09144734306772584,0.21690339467527125,2.808052412220993,0.33819650419579705,-0.35447792412180357,0.3797913526029616,0.8538065909883429,0.25797026314584454,0.4496124031007752,10.0,10.0,409,,830,10.0,10,10
ml106_ma10_bias_low,ml_feature_single,ma10_bias,price_technical,low,-1,0.8490103270223752,0.28881638710826274,ok,0.08,0.09468987022038866,0.22769167086430186,2.9769470849935025,0.35147797173275075,-0.3863434029168902,0.39241664745714355,0.8953237371475425,0.24508615559096739,0.4780361757105943,10.0,10.0,409,,830,10.0,10,10
ml106_bb_upper_raw_high,ml_feature_single,bb_upper_raw,price_technical,high,1,0.8490103270223752,0.2888164320424432,ok,0.081,0.5126904764645852,0.6226687641320334,2.4616173713372103,2.9666941495908983,-0.15124244383897734,1.4447914810374534,4.403040954621825,3.389634332192299,0.5717948717948718,10.0,10.0,400,,830,10.0,10,10
ml106_bb_upper_raw_low,ml_feature_single,bb_upper_raw,price_technical,low,-1,0.8490103270223752,0.2888164320424432,ok,0.087,0.20417755272525207,0.2826612184200448,1.7566808770901379,0.8562524763403134,-0.1559455112070124,1.0473691043129787,2.5181989431015785,1.3092038309196437,0.4417989417989418,10.0,10.0,402,,830,10.0,10,10
ml106_bb_lower_raw_high,ml_feature_single,bb_lower_raw,price_technical,high,1,0.8490103270223752,0.2888164320424432,ok,0.08,0.46163260808756545,0.5755976334861967,2.550851556213065,2.538211507100893,-0.1346403182765623,1.321298763700008,4.084643434906701,3.4283811133621267,0.5666666666666667,10.0,10.0,401,,830,10.0,10,10
ml106_bb_lower_raw_low,ml_feature_single,bb_lower_raw,price_technical,low,-1,0.8490103270223752,0.2888164320424432,ok,0.082,0.22121017123757492,0.2997049824164821,1.75693034376116,0.9451134961225001,-0.15152605720396162,1.1042513883186402,2.8483161183467143,1.4597857125174811,0.43157894736842106,10.0,10.0,403,,830,10.0,10,10
ml106_KMID_high,ml_feature_single,KMID,price_technical,high,1,0.8490103270223752,0.28853128641534825,ok,0.085,0.2482570719195467,0.39851387922957004,3.3631617192881547,1.0922710771442166,-0.3352650538468207,0.8947735732653767,2.206000356977668,0.7404579287099885,0.43523316062176165,10.0,10.0,409,,830,10.0,10,10
ml106_KMID_low,ml_feature_single,KMID,price_technical,low,-1,0.8490103270223752,0.28853128641534825,ok,0.08,0.2769077383192815,0.3782041378521364,2.2672927723514156,1.2564675355136448,-0.440712743673908,0.8616973451827648,1.987486108276684,0.6283037176864336,0.45219638242894056,10.0,10.0,410,,830,10.0,10,10
ml106_KLEN_high,ml_feature_single,KLEN,price_technical,high,1,0.8490103270223752,0.28870424444238746,ok,0.078,0.1705486514243293,0.330450117566503,3.5790357815724554,0.6892115267517016,-0.38736495329600396,0.6068693319881608,1.3940116616129616,0.4402676269418181,0.42930591259640105,10.0,10.0,410,,830,10.0,10,10
ml106_KLEN_low,ml_feature_single,KLEN,price_technical,low,-1,0.8490103270223752,0.28870424444238746,ok,0.076,0.04615794850779542,0.040322012456645476,-0.13062434291542363,0.16210057321221516,-0.1924327475921601,0.2751222092377057,0.5594745316354773,0.23985288656144627,0.42191780821917807,10.0,10.0,410,,830,10.0,10,10
ml106_KMID2_high,ml_feature_single,KMID2,price_technical,high,1,0.8490103270223752,0.2884824789459641,ok,0.079,-0.01834348313231271,-0.028651054682567477,-0.23071187706733634,-0.0597755646078133,-0.26553106551213723,-0.34802357410856477,-0.6140238994576179,-0.06907964723623614,0.40633245382585753,10.0,10.0,410,,830,10.0,10,10
ml106_KMID2_low,ml_feature_single,KMID2,price_technical,low,-1,0.8490103270223752,0.2884824789459641,ok,0.09,-0.010255000522836566,0.016614595313177178,0.6014156546130617,-0.03373531889925785,-0.20231254343714267,-0.1845538387648053,-0.28361074311382606,-0.05068639583419718,0.41968911917098445,10.0,10.0,410,,830,10.0,10,10
ml106_KUP_high,ml_feature_single,KUP,price_technical,high,1,0.8490103270223752,0.2837255896570839,ok,0.068,0.13225381566812677,0.2167818440591734,1.8919703831129262,0.512136888030484,-0.36236029501035705,0.5042933300383275,1.315946575474317,0.3649687004955712,0.4498714652956298,10.0,10.0,410,,830,10.0,10,10
ml106_KUP_low,ml_feature_single,KUP,price_technical,low,-1,0.8490103270223752,0.2837255896570839,ok,0.083,-0.07036467337049335,-0.04895474920796538,0.4792131461153,-0.21565789589375528,-0.2581523142339911,-1.0679681019130274,-1.8453813742564746,-0.27255981795513645,0.3963730569948187,10.0,10.0,406,,830,10.0,10,10
ml106_KUP2_high,ml_feature_single,KUP2,price_technical,high,1,0.8490103270223752,0.2837151675419148,ok,0.083,0.07510282180653083,0.15921229664176356,1.8826020002650197,0.2726359318829774,-0.19778641626976323,0.46429285394254055,0.7483286292132921,0.3796975861488935,0.47668393782383417,10.0,10.0,409,,830,10.0,10,10
ml106_KUP2_low,ml_feature_single,KUP2,price_technical,low,-1,0.8490103270223752,0.2837151675419148,ok,0.092,-0.07036467337049335,-0.04895474920796538,0.4792131461153,-0.21565789589375528,-0.2581523142339911,-1.0679681019130274,-1.8453813742564746,-0.27255981795513645,0.3963730569948187,10.0,10.0,406,,830,10.0,10,10
ml106_KLOW_high,ml_feature_single,KLOW,price_technical,high,1,0.8490103270223752,0.284277572823792,ok,0.083,0.11508203157544328,0.2405773249009269,2.808930750087558,0.4371268838632063,-0.2991935949723702,0.52083573025954,0.9726158995852155,0.38462783706215314,0.450261780104712,10.0,10.0,410,,830,10.0,10,10
ml106_KLOW_low,ml_feature_single,KLOW,price_technical,low,-1,0.8490103270223752,0.284277572823792,ok,0.081,0.00626552252793422,0.021060140455224648,0.3311443491667905,0.021011975529955818,-0.13611544288977873,-0.0798954591632305,-0.14406795617188925,0.0460275639507556,0.4244791666666667,10.0,10.0,406,,830,10.0,10,10
ml106_KLOW2_high,ml_feature_single,KLOW2,price_technical,high,1,0.8490103270223752,0.2842666612064596,ok,0.081,-0.08368982143224524,-0.027604721831000004,1.2553391981248956,-0.25246605406056344,-0.3430045137390042,-1.0640486152155744,-1.7051373318269454,-0.24398332455379382,0.3704663212435233,10.0,10.0,410,,830,10.0,10,10
ml106_KLOW2_low,ml_feature_single,KLOW2,price_technical,low,-1,0.8490103270223752,0.2842666612064596,ok,0.072,0.00626552252793422,0.021060140455224648,0.3311443491667905,0.021011975529955818,-0.13611544288977873,-0.0798954591632305,-0.14406795617188925,0.0460275639507556,0.4244791666666667,10.0,10.0,406,,830,10.0,10,10
ml106_KSFT_high,ml_feature_single,KSFT,price_technical,high,1,0.8490103270223752,0.28869330586109365,ok,0.076,0.06077109688920368,0.15819677141275798,2.1806552721261463,0.21702744053116207,-0.30518317152079877,0.2800416461770304,0.5651986075947474,0.19912338335218013,0.4103896103896104,10.0,10.0,410,,830,10.0,10,10
ml106_KSFT_low,ml_feature_single,KSFT,price_technical,low,-1,0.8490103270223752,0.28869330586109365,ok,0.079,0.15898708748333057,0.26177016623658333,2.3005687532032306,0.6343014585333311,-0.46773006589387756,0.6016463949597696,1.2216326017739443,0.3399047870305857,0.44072164948453607,10.0,10.0,410,,830,10.0,10,10
ml106_KSFT2_high,ml_feature_single,KSFT2,price_technical,high,1,0.8490103270223752,0.28756819158909125,ok,0.084,-0.09055425460119959,-0.06101447634548185,0.6611817008790086,-0.2709478198334839,-0.3559174191008788,-1.2666417210109862,-1.8697599565277916,-0.2544177541307494,0.3785900783289817,10.0,10.0,408,,830,10.0,10,10
ml106_KSFT2_low,ml_feature_single,KSFT2,price_technical,low,-1,0.8490103270223752,0.28756819158909125,ok,0.076,-0.06599961753047667,-0.04327548389263902,0.5086287784424782,-0.20332970362980984,-0.2194154792034113,-0.7411505153785028,-1.1400406707316981,-0.30078374567109345,0.390745501285347,10.0,10.0,408,,830,10.0,10,10
ml106_IMAX_20_high,ml_feature_single,IMAX_20,price_technical,high,1,0.8490103270223752,0.2862718002783807,ok,0.084,-0.14291350026735883,-0.11212001679060507,0.689243081139543,-0.4015554711859066,-0.4291243202705829,-1.3703921271102588,-1.8108097387698028,-0.333027431078566,0.37275064267352187,10.0,10.0,409,,830,10.0,10,10
ml106_IMAX_20_low,ml_feature_single,IMAX_20,price_technical,low,-1,0.8490103270223752,0.28627180027838073,ok,0.088,-0.028011827189906247,0.026558605760965345,1.2214367814077047,-0.09025304966681869,-0.42147082771102184,-0.18555567055514574,-0.3271362046360684,-0.06646050151802368,0.43041237113402064,10.0,10.0,410,,830,10.0,10,10
ml106_IMIN_20_high,ml_feature_single,IMIN_20,price_technical,high,1,0.8490103270223752,0.2776509870935797,ok,0.08,0.10600118711279816,0.16928671244254162,1.4165045829496665,0.39853159632905677,-0.18265483538954708,0.6028733454001812,1.1658357386076141,0.5803042872851927,0.4689119170984456,10.0,10.0,410,,830,10.0,10,10
ml106_IMIN_20_low,ml_feature_single,IMIN_20,price_technical,low,-1,0.8490103270223752,0.2776509870935797,ok,0.083,-0.06533740162851154,0.026294160757706173,2.050967063742039,-0.20144764521849257,-0.3232771895934736,-0.5166070326401347,-0.8454956683308973,-0.20210328071047867,0.39690721649484534,10.0,10.0,410,,830,10.0,10,10
ml106_IMXD_20_high,ml_feature_single,IMXD_20,price_technical,high,1,0.8490103270223752,0.28820545850843443,ok,0.079,0.0044786965092264985,0.06771949711296227,1.4155035202417143,0.014988522660726256,-0.2990811407420384,-0.02076199398085126,-0.039229222188460665,0.014974353630518621,0.4190231362467866,10.0,10.0,409,,830,10.0,10,10
ml106_IMXD_20_low,ml_feature_single,IMXD_20,price_technical,low,-1,0.8490103270223752,0.28820545850843443,ok,0.078,0.1498800760766914,0.23837376185629072,1.9807327317862506,0.5919377339517047,-0.28000730545254804,0.617580100269255,1.3891033996882602,0.5352529045819642,0.4601542416452442,10.0,10.0,410,,830,10.0,10,10
ml106_BETA_20_high,ml_feature_single,BETA_20,price_technical,high,1,0.8490103270223752,0.2888164260162793,ok,0.073,0.425641304032494,0.5004384835961332,1.674167151043772,2.256380000759726,-0.301039073183064,1.117169003561477,3.296425104609598,1.4138602040261625,0.5012853470437018,10.0,10.0,409,,830,10.0,10,10
ml106_BETA_20_low,ml_feature_single,BETA_20,price_technical,low,-1,0.8490103270223752,0.2888164260162793,ok,0.084,-0.04448627437899744,0.09018352575125396,3.0142815134342054,-0.14058236259035806,-0.31695199069916646,-0.19009424178358547,-0.3229686583043012,-0.14035207906433186,0.43376623376623374,10.0,10.0,407,,830,10.0,10,10
ml106_RSQR_20_high,ml_feature_single,RSQR_20,price_technical,high,1,0.8490103270223752,0.28881642517861356,ok,0.087,0.1997830109927048,0.2522099191412553,1.1734587850122675,0.8337952194969316,-0.1815529209271679,1.0360543005281957,2.628319895575187,1.1003513821681998,0.4909560723514212,10.0,10.0,409,,830,10.0,10,10
ml106_RSQR_20_low,ml_feature_single,RSQR_20,price_technical,low,-1,0.8490103270223752,0.28881642517861356,ok,0.067,0.07244802494044333,0.17153994872623768,2.2179505257248433,0.2622036469530944,-0.16486136729734246,0.36045152267197933,0.6499299448747715,0.43942150858605217,0.4358974358974359,10.0,10.0,407,,830,10.0,10,10
ml106_RESI_20_high,ml_feature_single,RESI_20,price_technical,high,1,0.8490103270223752,0.2888164135987653,ok,0.076,0.1199392160077204,0.28966153237796055,3.798853493190314,0.45807370152229576,-0.34524258621150083,0.45943432320038985,0.9931046906460522,0.34739556138833944,0.43556701030927836,10.0,10.0,410,,830,10.0,10,10
ml106_RESI_20_low,ml_feature_single,RESI_20,price_technical,low,-1,0.8490103270223752,0.2888164135987653,ok,0.07,0.25301447215390827,0.333280873194745,1.796583410484628,1.1189368145652145,-0.41053889877605876,0.7535916703983633,2.1733969805819995,0.6162834023138363,0.49226804123711343,10.0,10.0,410,,830,10.0,10,10
ml106_CORR_10_high,ml_feature_single,CORR_10,price_technical,high,1,0.8490103270223752,0.28881643094650034,ok,0.076,-0.04561117789255875,0.061869998529751266,2.4057251352462146,-0.1439461644752833,-0.44930727878678445,-0.24024917590629727,-0.484901739873416,-0.10151218314086409,0.3769230769230769,10.0,10.0,410,,830,10.0,10,10
